id_gene,id_string,up,down,gene,biotype,description
ENSG00000072778,9606.ENSP00000438689,True,False,ACADVL,protein_coding,acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]
ENSG00000072958,9606.ENSP00000388996,True,False,AP1M1,protein_coding,adaptor related protein complex 1 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:13667]
ENSG00000073008,9606.ENSP00000402060,True,False,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
ENSG00000073060,9606.ENSP00000261693,False,True,SCARB1,protein_coding,scavenger receptor class B member 1 [Source:HGNC Symbol;Acc:HGNC:1664]
ENSG00000073111,9606.ENSP00000265056,False,True,MCM2,protein_coding,minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]
ENSG00000073146,9606.ENSP00000262794,True,False,MOV10L1,protein_coding,Mov10 like RISC complex RNA helicase 1 [Source:HGNC Symbol;Acc:HGNC:7201]
ENSG00000073417,9606.ENSP00000311453,False,True,PDE8A,protein_coding,phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793]
ENSG00000073584,9606.ENSP00000323967,False,True,SMARCE1,protein_coding,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 [Source:HGNC Symbol;Acc:HGNC:11109]"
ENSG00000073670,9606.ENSP00000200557,False,True,ADAM11,protein_coding,ADAM metallopeptidase domain 11 [Source:HGNC Symbol;Acc:HGNC:189]
ENSG00000074071,9606.ENSP00000177742,False,True,MRPS34,protein_coding,mitochondrial ribosomal protein S34 [Source:HGNC Symbol;Acc:HGNC:16618]
ENSG00000074181,9606.ENSP00000263388,False,True,NOTCH3,protein_coding,notch receptor 3 [Source:HGNC Symbol;Acc:HGNC:7883]
ENSG00000074356,9606.ENSP00000373657,False,True,NCBP3,protein_coding,nuclear cap binding subunit 3 [Source:HGNC Symbol;Acc:HGNC:24612]
ENSG00000074657,9606.ENSP00000338217,False,True,ZNF532,protein_coding,zinc finger protein 532 [Source:HGNC Symbol;Acc:HGNC:30940]
ENSG00000074695,9606.ENSP00000251047,False,True,LMAN1,protein_coding,"lectin, mannose binding 1 [Source:HGNC Symbol;Acc:HGNC:6631]"
ENSG00000074696,9606.ENSP00000261875,False,True,HACD3,protein_coding,3-hydroxyacyl-CoA dehydratase 3 [Source:HGNC Symbol;Acc:HGNC:24175]
ENSG00000074842,9606.ENSP00000262947,True,False,MYDGF,protein_coding,myeloid derived growth factor [Source:HGNC Symbol;Acc:HGNC:16948]
ENSG00000074935,9606.ENSP00000357651,True,True,TUBE1,protein_coding,tubulin epsilon 1 [Source:HGNC Symbol;Acc:HGNC:20775]
ENSG00000075035,9606.ENSP00000331933,False,True,WSCD2,protein_coding,WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]
ENSG00000075218,9606.ENSP00000415430,True,True,GTSE1,protein_coding,G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]
ENSG00000075234,9606.ENSP00000370419,False,True,TTC38,protein_coding,tetratricopeptide repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:26082]
ENSG00000075239,9606.ENSP00000265838,True,False,ACAT1,protein_coding,acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]
ENSG00000075275,9606.ENSP00000262738,False,True,CELSR1,protein_coding,cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]
ENSG00000075290,9606.ENSP00000340677,False,True,WNT8B,protein_coding,Wnt family member 8B [Source:HGNC Symbol;Acc:HGNC:12789]
ENSG00000075292,9606.ENSP00000386433,False,True,ZNF638,protein_coding,zinc finger protein 638 [Source:HGNC Symbol;Acc:HGNC:17894]
ENSG00000075336,9606.ENSP00000169551,False,True,TIMM21,protein_coding,translocase of inner mitochondrial membrane 21 [Source:HGNC Symbol;Acc:HGNC:25010]
ENSG00000075407,9606.ENSP00000354377,False,True,ZNF37A,protein_coding,zinc finger protein 37A [Source:HGNC Symbol;Acc:HGNC:13102]
ENSG00000075651,9606.ENSP00000342793,False,True,PLD1,protein_coding,phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]
ENSG00000075702,9606.ENSP00000384792,True,False,WDR62,protein_coding,WD repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:24502]
ENSG00000075886,9606.ENSP00000326042,True,True,TUBA3D,protein_coding,tubulin alpha 3d [Source:HGNC Symbol;Acc:HGNC:24071]
ENSG00000075914,9606.ENSP00000265564,False,True,EXOSC7,protein_coding,exosome component 7 [Source:HGNC Symbol;Acc:HGNC:28112]
ENSG00000076043,9606.ENSP00000265881,False,True,REXO2,protein_coding,RNA exonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17851]
ENSG00000076242,9606.ENSP00000231790,False,True,MLH1,protein_coding,mutL homolog 1 [Source:HGNC Symbol;Acc:HGNC:7127]
ENSG00000076650,9606.ENSP00000170564,False,True,GPATCH1,protein_coding,G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24658]
ENSG00000076984,9606.ENSP00000381070,False,True,MAP2K7,protein_coding,mitogen-activated protein kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6847]
ENSG00000077097,9606.ENSP00000396704,False,True,TOP2B,protein_coding,DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]
ENSG00000077152,9606.ENSP00000356243,True,False,UBE2T,protein_coding,ubiquitin conjugating enzyme E2 T [Source:HGNC Symbol;Acc:HGNC:25009]
ENSG00000077232,9606.ENSP00000264065,False,True,DNAJC10,protein_coding,DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]
ENSG00000077235,9606.ENSP00000348510,False,True,GTF3C1,protein_coding,general transcription factor IIIC subunit 1 [Source:HGNC Symbol;Acc:HGNC:4664]
ENSG00000077312,9606.ENSP00000243563,False,True,SNRPA,protein_coding,small nuclear ribonucleoprotein polypeptide A [Source:HGNC Symbol;Acc:HGNC:11151]
ENSG00000077327,9606.ENSP00000365811,True,False,SPAG6,protein_coding,sperm associated antigen 6 [Source:HGNC Symbol;Acc:HGNC:11215]
ENSG00000077800,9606.ENSP00000252037,True,True,FKBP6,protein_coding,FKBP prolyl isomerase 6 [Source:HGNC Symbol;Acc:HGNC:3722]
ENSG00000078070,9606.ENSP00000265594,True,False,MCCC1,protein_coding,methylcrotonoyl-CoA carboxylase 1 [Source:HGNC Symbol;Acc:HGNC:6936]
ENSG00000078142,9606.ENSP00000262039,False,True,PIK3C3,protein_coding,phosphatidylinositol 3-kinase catalytic subunit type 3 [Source:HGNC Symbol;Acc:HGNC:8974]
ENSG00000078403,9606.ENSP00000307411,True,True,MLLT10,protein_coding,MLLT10 histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063]
ENSG00000078668,9606.ENSP00000428845,True,False,VDAC3,protein_coding,voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]
ENSG00000078687,9606.ENSP00000336783,False,True,TNRC6C,protein_coding,trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]
ENSG00000078795,9606.ENSP00000290431,False,True,PKD2L2,protein_coding,"polycystin 2 like 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9012]"
ENSG00000078967,9606.ENSP00000222402,False,True,UBE2D4,protein_coding,ubiquitin conjugating enzyme E2 D4 (putative) [Source:HGNC Symbol;Acc:HGNC:21647]
ENSG00000079134,9606.ENSP00000261600,False,True,THOC1,protein_coding,THO complex 1 [Source:HGNC Symbol;Acc:HGNC:19070]
ENSG00000079263,9606.ENSP00000375899,False,True,SP140,protein_coding,SP140 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:17133]
ENSG00000079387,9606.ENSP00000394791,False,True,SENP1,protein_coding,SUMO specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:17927]
ENSG00000079432,9606.ENSP00000458663,False,True,CIC,protein_coding,capicua transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:14214]
ENSG00000079785,9606.ENSP00000370745,False,True,DDX1,protein_coding,DEAD-box helicase 1 [Source:HGNC Symbol;Acc:HGNC:2734]
ENSG00000079950,9606.ENSP00000356918,False,True,STX7,protein_coding,syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]
ENSG00000080007,9606.ENSP00000359361,False,True,DDX43,protein_coding,DEAD-box helicase 43 [Source:HGNC Symbol;Acc:HGNC:18677]
ENSG00000080503,9606.ENSP00000265773,False,True,SMARCA2,protein_coding,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 [Source:HGNC Symbol;Acc:HGNC:11098]"
ENSG00000080608,9606.ENSP00000380982,True,True,PUM3,protein_coding,pumilio RNA binding family member 3 [Source:HGNC Symbol;Acc:HGNC:29676]
ENSG00000080822,9606.ENSP00000421226,False,True,CLDND1,protein_coding,claudin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1322]
ENSG00000080824,9606.ENSP00000335153,False,True,HSP90AA1,protein_coding,heat shock protein 90 alpha family class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]
ENSG00000081014,9606.ENSP00000261842,False,True,AP4E1,protein_coding,adaptor related protein complex 4 subunit epsilon 1 [Source:HGNC Symbol;Acc:HGNC:573]
ENSG00000081052,9606.ENSP00000379866,False,True,COL4A4,protein_coding,collagen type IV alpha 4 chain [Source:HGNC Symbol;Acc:HGNC:2206]
ENSG00000081177,9606.ENSP00000313140,True,True,EXD2,protein_coding,exonuclease 3'-5' domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20217]
ENSG00000081320,9606.ENSP00000263955,False,True,STK17B,protein_coding,serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]
ENSG00000081386,9606.ENSP00000364379,False,True,ZNF510,protein_coding,zinc finger protein 510 [Source:HGNC Symbol;Acc:HGNC:29161]
ENSG00000081692,9606.ENSP00000355720,True,False,JMJD4,protein_coding,jumonji domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25724]
ENSG00000081791,9606.ENSP00000396225,False,True,DELE1,protein_coding,DAP3 binding cell death enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28969]
ENSG00000081818,9606.ENSP00000194152,False,True,PCDHB4,protein_coding,protocadherin beta 4 [Source:HGNC Symbol;Acc:HGNC:8689]
ENSG00000081842,9606.ENSP00000433378,True,False,PCDHA6,protein_coding,protocadherin alpha 6 [Source:HGNC Symbol;Acc:HGNC:8672]
ENSG00000081870,9606.ENSP00000194214,False,True,HSPB11,protein_coding,heat shock protein family B (small) member 11 [Source:HGNC Symbol;Acc:HGNC:25019]
ENSG00000082068,9606.ENSP00000265107,False,True,WDR70,protein_coding,WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]
ENSG00000082146,9606.ENSP00000194530,False,True,STRADB,protein_coding,STE20 related adaptor beta [Source:HGNC Symbol;Acc:HGNC:13205]
ENSG00000082516,9606.ENSP00000285873,False,True,GEMIN5,protein_coding,gem nuclear organelle associated protein 5 [Source:HGNC Symbol;Acc:HGNC:20043]
ENSG00000082641,9606.ENSP00000354855,False,True,NFE2L1,protein_coding,"nuclear factor, erythroid 2 like 1 [Source:HGNC Symbol;Acc:HGNC:7781]"
ENSG00000083093,9606.ENSP00000261584,False,True,PALB2,protein_coding,partner and localizer of BRCA2 [Source:HGNC Symbol;Acc:HGNC:26144]
ENSG00000083097,9606.ENSP00000237163,False,True,DOP1A,protein_coding,DOP1 leucine zipper like protein A [Source:HGNC Symbol;Acc:HGNC:21194]
ENSG00000083168,9606.ENSP00000380136,False,True,KAT6A,protein_coding,lysine acetyltransferase 6A [Source:HGNC Symbol;Acc:HGNC:13013]
ENSG00000083720,9606.ENSP00000196371,True,True,OXCT1,protein_coding,3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]
ENSG00000083799,9606.ENSP00000392025,True,False,CYLD,protein_coding,CYLD lysine 63 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:2584]
ENSG00000083807,9606.ENSP00000263093,True,False,SLC27A5,protein_coding,solute carrier family 27 member 5 [Source:HGNC Symbol;Acc:HGNC:10999]
ENSG00000083812,9606.ENSP00000444812,True,True,ZNF324,protein_coding,zinc finger protein 324 [Source:HGNC Symbol;Acc:HGNC:14096]
ENSG00000083828,9606.ENSP00000379458,False,True,ZNF586,protein_coding,zinc finger protein 586 [Source:HGNC Symbol;Acc:HGNC:25949]
ENSG00000083838,9606.ENSP00000472802,True,False,ZNF446,protein_coding,zinc finger protein 446 [Source:HGNC Symbol;Acc:HGNC:21036]
ENSG00000083844,9606.ENSP00000263095,False,True,ZNF264,protein_coding,zinc finger protein 264 [Source:HGNC Symbol;Acc:HGNC:13057]
ENSG00000084090,9606.ENSP00000338030,False,True,STARD7,protein_coding,StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]
ENSG00000084092,9606.ENSP00000264230,True,True,NOA1,protein_coding,nitric oxide associated 1 [Source:HGNC Symbol;Acc:HGNC:28473]
ENSG00000084093,9606.ENSP00000311816,False,True,REST,protein_coding,RE1 silencing transcription factor [Source:HGNC Symbol;Acc:HGNC:9966]
ENSG00000084234,9606.ENSP00000263574,False,True,APLP2,protein_coding,amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]
ENSG00000084636,9606.ENSP00000362776,False,True,COL16A1,protein_coding,collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]
ENSG00000084710,9606.ENSP00000384081,False,True,EFR3B,protein_coding,EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155]
ENSG00000084733,9606.ENSP00000264710,False,True,RAB10,protein_coding,"RAB10, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9759]"
ENSG00000085365,9606.ENSP00000481022,False,True,SCAMP1,protein_coding,secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563]
ENSG00000085382,9606.ENSP00000262903,True,False,HACE1,protein_coding,HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21033]
ENSG00000085449,9606.ENSP00000233055,False,True,WDFY1,protein_coding,WD repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20451]
ENSG00000085465,9606.ENSP00000358747,False,True,OVGP1,protein_coding,oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]
ENSG00000085511,9606.ENSP00000375986,False,True,MAP3K4,protein_coding,mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6856]
ENSG00000085514,9606.ENSP00000198536,False,True,PILRA,protein_coding,paired immunoglobin like type 2 receptor alpha [Source:HGNC Symbol;Acc:HGNC:20396]
ENSG00000085788,9606.ENSP00000380352,False,True,DDHD2,protein_coding,DDHD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29106]
ENSG00000085982,9606.ENSP00000415434,False,True,USP40,protein_coding,ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069]
ENSG00000085999,9606.ENSP00000361043,False,True,RAD54L,protein_coding,RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]
ENSG00000086159,9606.ENSP00000477688,False,True,AQP6,protein_coding,aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639]
ENSG00000086504,9606.ENSP00000199706,True,False,MRPL28,protein_coding,mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]
ENSG00000086589,9606.ENSP00000199814,True,True,RBM22,protein_coding,RNA binding motif protein 22 [Source:HGNC Symbol;Acc:HGNC:25503]
ENSG00000086619,9606.ENSP00000346635,True,False,ERO1B,protein_coding,endoplasmic reticulum oxidoreductase 1 beta [Source:HGNC Symbol;Acc:HGNC:14355]
ENSG00000086827,9606.ENSP00000200135,False,True,ZW10,protein_coding,zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]
ENSG00000087111,9606.ENSP00000309430,False,True,PIGS,protein_coding,phosphatidylinositol glycan anchor biosynthesis class S [Source:HGNC Symbol;Acc:HGNC:14937]
ENSG00000087157,9606.ENSP00000262764,False,True,PGS1,protein_coding,phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029]
ENSG00000087253,9606.ENSP00000262134,False,True,LPCAT2,protein_coding,lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]
ENSG00000087269,9606.ENSP00000405068,False,True,NOP14,protein_coding,NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]
ENSG00000087302,9606.ENSP00000261700,True,False,RTRAF,protein_coding,"RNA transcription, translation and transport factor [Source:HGNC Symbol;Acc:HGNC:23169]"
ENSG00000088298,9606.ENSP00000363616,False,True,EDEM2,protein_coding,ER degradation enhancing alpha-mannosidase like protein 2 [Source:HGNC Symbol;Acc:HGNC:15877]
ENSG00000088356,9606.ENSP00000202017,True,True,PDRG1,protein_coding,p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]
ENSG00000088367,9606.ENSP00000337168,False,True,EPB41L1,protein_coding,erythrocyte membrane protein band 4.1 like 1 [Source:HGNC Symbol;Acc:HGNC:3378]
ENSG00000088451,9606.ENSP00000261296,False,True,TGDS,protein_coding,"TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:20324]"
ENSG00000088727,9606.ENSP00000333942,True,False,KIF9,protein_coding,kinesin family member 9 [Source:HGNC Symbol;Acc:HGNC:16666]
ENSG00000088812,9606.ENSP00000262919,False,True,ATRN,protein_coding,attractin [Source:HGNC Symbol;Acc:HGNC:885]
ENSG00000088826,9606.ENSP00000478305,False,True,SMOX,protein_coding,spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862]
ENSG00000088833,9606.ENSP00000418529,False,True,NSFL1C,protein_coding,NSFL1 cofactor [Source:HGNC Symbol;Acc:HGNC:15912]
ENSG00000088836,9606.ENSP00000369399,False,True,SLC4A11,protein_coding,solute carrier family 4 member 11 [Source:HGNC Symbol;Acc:HGNC:16438]
ENSG00000088888,9606.ENSP00000401980,False,True,MAVS,protein_coding,mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]
ENSG00000088899,9606.ENSP00000353496,False,True,LZTS3,protein_coding,leucine zipper tumor suppressor family member 3 [Source:HGNC Symbol;Acc:HGNC:30139]
ENSG00000088992,9606.ENSP00000334785,True,False,TESC,protein_coding,tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]
ENSG00000089006,9606.ENSP00000366998,False,True,SNX5,protein_coding,sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]
ENSG00000089022,9606.ENSP00000449381,False,True,MAPKAPK5,protein_coding,mitogen-activated protein kinase-activated protein kinase 5 [Source:HGNC Symbol;Acc:HGNC:6889]
ENSG00000089123,9606.ENSP00000338624,False,True,TASP1,protein_coding,taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]
ENSG00000089280,9606.ENSP00000254108,True,True,FUS,protein_coding,FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]
ENSG00000089685,9606.ENSP00000301633,True,True,BIRC5,protein_coding,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]
ENSG00000089902,9606.ENSP00000262241,False,True,RCOR1,protein_coding,REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]
ENSG00000090273,9606.ENSP00000319664,True,True,NUDC,protein_coding,"nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]"
ENSG00000090316,9606.ENSP00000302830,False,True,MAEA,protein_coding,macrophage erythroblast attacher [Source:HGNC Symbol;Acc:HGNC:13731]
ENSG00000090470,9606.ENSP00000204549,False,True,PDCD7,protein_coding,programmed cell death 7 [Source:HGNC Symbol;Acc:HGNC:8767]
ENSG00000090487,9606.ENSP00000204566,False,True,SPG21,protein_coding,"SPG21 abhydrolase domain containing, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]"
ENSG00000090520,9606.ENSP00000414398,False,True,DNAJB11,protein_coding,DnaJ heat shock protein family (Hsp40) member B11 [Source:HGNC Symbol;Acc:HGNC:14889]
ENSG00000090863,9606.ENSP00000205061,False,True,GLG1,protein_coding,golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]
ENSG00000090889,9606.ENSP00000363524,False,True,KIF4A,protein_coding,kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]
ENSG00000091140,9606.ENSP00000205402,False,True,DLD,protein_coding,dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]
ENSG00000091542,9606.ENSP00000382091,False,True,ALKBH5,protein_coding,"alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]"
ENSG00000091732,9606.ENSP00000351052,False,True,ZC3HC1,protein_coding,zinc finger C3HC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29913]
ENSG00000091947,9606.ENSP00000468025,False,True,TMEM101,protein_coding,transmembrane protein 101 [Source:HGNC Symbol;Acc:HGNC:28653]
ENSG00000092020,9606.ENSP00000261475,True,False,PPP2R3C,protein_coding,protein phosphatase 2 regulatory subunit B''gamma [Source:HGNC Symbol;Acc:HGNC:17485]
ENSG00000092108,9606.ENSP00000390783,True,True,SCFD1,protein_coding,sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726]
ENSG00000092148,9606.ENSP00000382269,False,True,HECTD1,protein_coding,HECT domain E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20157]
ENSG00000092199,9606.ENSP00000451291,False,True,HNRNPC,protein_coding,heterogeneous nuclear ribonucleoprotein C (C1/C2) [Source:HGNC Symbol;Acc:HGNC:5035]
ENSG00000092201,9606.ENSP00000216297,False,True,SUPT16H,protein_coding,"SPT16 homolog, facilitates chromatin remodeling subunit [Source:HGNC Symbol;Acc:HGNC:11465]"
ENSG00000092978,9606.ENSP00000355902,True,True,GPATCH2,protein_coding,G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25499]
ENSG00000094880,9606.ENSP00000378350,False,True,CDC23,protein_coding,cell division cycle 23 [Source:HGNC Symbol;Acc:HGNC:1724]
ENSG00000094914,9606.ENSP00000209873,False,True,AAAS,protein_coding,aladin WD repeat nucleoporin [Source:HGNC Symbol;Acc:HGNC:13666]
