id_gene,id_string,up,down,gene,biotype,description
ENSG00000085788,9606.ENSP00000380352,False,True,DDHD2,protein_coding,DDHD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29106]
ENSG00000085982,9606.ENSP00000415434,False,True,USP40,protein_coding,ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069]
ENSG00000085999,9606.ENSP00000361043,False,True,RAD54L,protein_coding,RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]
ENSG00000086159,9606.ENSP00000477688,False,True,AQP6,protein_coding,aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639]
ENSG00000086589,9606.ENSP00000199814,True,True,RBM22,protein_coding,RNA binding motif protein 22 [Source:HGNC Symbol;Acc:HGNC:25503]
ENSG00000087253,9606.ENSP00000262134,False,True,LPCAT2,protein_coding,lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]
ENSG00000087269,9606.ENSP00000405068,False,True,NOP14,protein_coding,NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]
ENSG00000087302,9606.ENSP00000261700,True,False,RTRAF,protein_coding,"RNA transcription, translation and transport factor [Source:HGNC Symbol;Acc:HGNC:23169]"
ENSG00000088298,9606.ENSP00000363616,False,True,EDEM2,protein_coding,ER degradation enhancing alpha-mannosidase like protein 2 [Source:HGNC Symbol;Acc:HGNC:15877]
ENSG00000088356,9606.ENSP00000202017,True,True,PDRG1,protein_coding,p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]
ENSG00000088367,9606.ENSP00000337168,False,True,EPB41L1,protein_coding,erythrocyte membrane protein band 4.1 like 1 [Source:HGNC Symbol;Acc:HGNC:3378]
ENSG00000088451,9606.ENSP00000261296,False,True,TGDS,protein_coding,"TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:20324]"
ENSG00000088826,9606.ENSP00000478305,False,True,SMOX,protein_coding,spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862]
ENSG00000088836,9606.ENSP00000369399,False,True,SLC4A11,protein_coding,solute carrier family 4 member 11 [Source:HGNC Symbol;Acc:HGNC:16438]
ENSG00000088899,9606.ENSP00000353496,False,True,LZTS3,protein_coding,leucine zipper tumor suppressor family member 3 [Source:HGNC Symbol;Acc:HGNC:30139]
ENSG00000089123,9606.ENSP00000338624,False,True,TASP1,protein_coding,taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]
ENSG00000089280,9606.ENSP00000254108,False,True,FUS,protein_coding,FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]
ENSG00000089685,9606.ENSP00000301633,True,True,BIRC5,protein_coding,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]
ENSG00000089902,9606.ENSP00000262241,False,True,RCOR1,protein_coding,REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]
ENSG00000090273,9606.ENSP00000319664,False,True,NUDC,protein_coding,"nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]"
ENSG00000090316,9606.ENSP00000302830,False,True,MAEA,protein_coding,macrophage erythroblast attacher [Source:HGNC Symbol;Acc:HGNC:13731]
ENSG00000090470,9606.ENSP00000204549,False,True,PDCD7,protein_coding,programmed cell death 7 [Source:HGNC Symbol;Acc:HGNC:8767]
ENSG00000090487,9606.ENSP00000204566,False,True,SPG21,protein_coding,"SPG21 abhydrolase domain containing, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]"
ENSG00000090889,9606.ENSP00000363524,False,True,KIF4A,protein_coding,kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]
ENSG00000091542,9606.ENSP00000382091,False,True,ALKBH5,protein_coding,"alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]"
ENSG00000091947,9606.ENSP00000468025,False,True,TMEM101,protein_coding,transmembrane protein 101 [Source:HGNC Symbol;Acc:HGNC:28653]
ENSG00000092199,9606.ENSP00000451291,False,True,HNRNPC,protein_coding,heterogeneous nuclear ribonucleoprotein C (C1/C2) [Source:HGNC Symbol;Acc:HGNC:5035]
ENSG00000092978,9606.ENSP00000355902,False,True,GPATCH2,protein_coding,G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25499]
ENSG00000094880,9606.ENSP00000378350,False,True,CDC23,protein_coding,cell division cycle 23 [Source:HGNC Symbol;Acc:HGNC:1724]
ENSG00000094914,9606.ENSP00000209873,False,True,AAAS,protein_coding,aladin WD repeat nucleoporin [Source:HGNC Symbol;Acc:HGNC:13666]
ENSG00000095066,9606.ENSP00000380785,False,True,HOOK2,protein_coding,hook microtubule tethering protein 2 [Source:HGNC Symbol;Acc:HGNC:19885]
ENSG00000095319,9606.ENSP00000361658,False,True,NUP188,protein_coding,nucleoporin 188 [Source:HGNC Symbol;Acc:HGNC:17859]
ENSG00000095485,9606.ENSP00000326411,False,True,CWF19L1,protein_coding,CWF19 like cell cycle control factor 1 [Source:HGNC Symbol;Acc:HGNC:25613]
ENSG00000095539,9606.ENSP00000210633,True,True,SEMA4G,protein_coding,semaphorin 4G [Source:HGNC Symbol;Acc:HGNC:10735]
ENSG00000095627,9606.ENSP00000251864,False,True,TDRD1,protein_coding,tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:11712]
ENSG00000096696,9606.ENSP00000369129,True,False,DSP,protein_coding,desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]
ENSG00000096717,9606.ENSP00000212015,False,True,SIRT1,protein_coding,sirtuin 1 [Source:HGNC Symbol;Acc:HGNC:14929]
ENSG00000096746,9606.ENSP00000265866,True,True,HNRNPH3,protein_coding,heterogeneous nuclear ribonucleoprotein H3 [Source:HGNC Symbol;Acc:HGNC:5043]
ENSG00000096872,9606.ENSP00000404122,True,True,IFT74,protein_coding,intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424]
ENSG00000097046,9606.ENSP00000393139,False,True,CDC7,protein_coding,cell division cycle 7 [Source:HGNC Symbol;Acc:HGNC:1745]
ENSG00000099326,9606.ENSP00000215057,False,True,MZF1,protein_coding,myeloid zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13108]
ENSG00000099337,9606.ENSP00000263372,False,True,KCNK6,protein_coding,potassium two pore domain channel subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:6281]
ENSG00000099365,9606.ENSP00000215095,False,True,STX1B,protein_coding,syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539]
ENSG00000099783,9606.ENSP00000325376,False,True,HNRNPM,protein_coding,heterogeneous nuclear ribonucleoprotein M [Source:HGNC Symbol;Acc:HGNC:5046]
ENSG00000099949,9606.ENSP00000215739,False,True,LZTR1,protein_coding,leucine zipper like transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:6742]
ENSG00000099968,9606.ENSP00000480836,False,True,BCL2L13,protein_coding,BCL2 like 13 [Source:HGNC Symbol;Acc:HGNC:17164]
ENSG00000099992,9606.ENSP00000384996,False,True,TBC1D10A,protein_coding,TBC1 domain family member 10A [Source:HGNC Symbol;Acc:HGNC:23609]
ENSG00000099994,9606.ENSP00000351075,False,True,SUSD2,protein_coding,sushi domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30667]
ENSG00000100003,9606.ENSP00000478755,False,True,SEC14L2,protein_coding,SEC14 like lipid binding 2 [Source:HGNC Symbol;Acc:HGNC:10699]
ENSG00000100023,9606.ENSP00000334553,False,True,PPIL2,protein_coding,peptidylprolyl isomerase like 2 [Source:HGNC Symbol;Acc:HGNC:9261]
ENSG00000100027,9606.ENSP00000342832,True,False,YPEL1,protein_coding,yippee like 1 [Source:HGNC Symbol;Acc:HGNC:12845]
ENSG00000100100,9606.ENSP00000215912,False,True,PIK3IP1,protein_coding,phosphoinositide-3-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24942]
ENSG00000100106,9606.ENSP00000384312,False,True,TRIOBP,protein_coding,TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009]
ENSG00000100124,9606.ENSP00000215941,False,True,ANKRD54,protein_coding,ankyrin repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25185]
ENSG00000100146,9606.ENSP00000380093,False,True,SOX10,protein_coding,SRY-box 10 [Source:HGNC Symbol;Acc:HGNC:11190]
ENSG00000100147,9606.ENSP00000255784,True,True,CCDC134,protein_coding,coiled-coil domain containing 134 [Source:HGNC Symbol;Acc:HGNC:26185]
ENSG00000100196,9606.ENSP00000386918,False,True,KDELR3,protein_coding,KDEL endoplasmic reticulum protein retention receptor 3 [Source:HGNC Symbol;Acc:HGNC:6306]
ENSG00000100201,9606.ENSP00000380033,False,True,DDX17,protein_coding,DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]
ENSG00000100221,9606.ENSP00000216039,False,True,JOSD1,protein_coding,Josephin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28953]
ENSG00000100242,9606.ENSP00000385616,False,True,SUN2,protein_coding,Sad1 and UNC84 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14210]
ENSG00000100263,9606.ENSP00000216085,True,False,RHBDD3,protein_coding,rhomboid domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1308]
ENSG00000100297,9606.ENSP00000216122,False,True,MCM5,protein_coding,minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948]
ENSG00000100321,9606.ENSP00000332287,True,False,SYNGR1,protein_coding,synaptogyrin 1 [Source:HGNC Symbol;Acc:HGNC:11498]
ENSG00000100330,9606.ENSP00000384651,False,True,MTMR3,protein_coding,myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
ENSG00000100351,9606.ENSP00000339186,True,False,GRAP2,protein_coding,GRB2 related adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:4563]
ENSG00000100354,9606.ENSP00000401946,False,True,TNRC6B,protein_coding,trinucleotide repeat containing adaptor 6B [Source:HGNC Symbol;Acc:HGNC:29190]
ENSG00000100379,9606.ENSP00000385096,True,False,KCTD17,protein_coding,potassium channel tetramerization domain containing 17 [Source:HGNC Symbol;Acc:HGNC:25705]
ENSG00000100387,9606.ENSP00000216225,False,True,RBX1,protein_coding,ring-box 1 [Source:HGNC Symbol;Acc:HGNC:9928]
ENSG00000100417,9606.ENSP00000216259,True,False,PMM1,protein_coding,phosphomannomutase 1 [Source:HGNC Symbol;Acc:HGNC:9114]
ENSG00000100425,9606.ENSP00000216267,False,True,BRD1,protein_coding,bromodomain containing 1 [Source:HGNC Symbol;Acc:HGNC:1102]
ENSG00000100433,9606.ENSP00000312811,True,True,KCNK10,protein_coding,potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]
ENSG00000100478,9606.ENSP00000216366,False,True,AP4S1,protein_coding,adaptor related protein complex 4 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:575]
ENSG00000100522,9606.ENSP00000216410,False,True,GNPNAT1,protein_coding,glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:19980]
ENSG00000100600,9606.ENSP00000376911,False,True,LGMN,protein_coding,legumain [Source:HGNC Symbol;Acc:HGNC:9472]
ENSG00000100632,9606.ENSP00000451080,False,True,ERH,protein_coding,ERH mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447]
ENSG00000100726,9606.ENSP00000262319,False,True,TELO2,protein_coding,telomere maintenance 2 [Source:HGNC Symbol;Acc:HGNC:29099]
ENSG00000100796,9606.ENSP00000450864,False,True,PPP4R3A,protein_coding,protein phosphatase 4 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:20219]
ENSG00000100804,9606.ENSP00000355325,False,True,PSMB5,protein_coding,proteasome subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:9542]
ENSG00000101150,9606.ENSP00000217121,False,True,TPD52L2,protein_coding,TPD52 like 2 [Source:HGNC Symbol;Acc:HGNC:12007]
ENSG00000101203,9606.ENSP00000351767,False,True,COL20A1,protein_coding,collagen type XX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:14670]
ENSG00000101363,9606.ENSP00000362707,False,True,MANBAL,protein_coding,mannosidase beta like [Source:HGNC Symbol;Acc:HGNC:15799]
ENSG00000101391,9606.ENSP00000217372,False,True,CDK5RAP1,protein_coding,CDK5 regulatory subunit associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15880]
ENSG00000101457,9606.ENSP00000361705,True,False,DNTTIP1,protein_coding,deoxynucleotidyltransferase terminal interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160]
ENSG00000101464,9606.ENSP00000217446,False,True,PIGU,protein_coding,phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791]
ENSG00000101544,9606.ENSP00000262198,False,True,ADNP2,protein_coding,ADNP homeobox 2 [Source:HGNC Symbol;Acc:HGNC:23803]
ENSG00000101558,9606.ENSP00000345656,False,True,VAPA,protein_coding,VAMP associated protein A [Source:HGNC Symbol;Acc:HGNC:12648]
ENSG00000101574,9606.ENSP00000458290,False,True,METTL4,protein_coding,methyltransferase like 4 [Source:HGNC Symbol;Acc:HGNC:24726]
ENSG00000101577,9606.ENSP00000261596,False,True,LPIN2,protein_coding,lipin 2 [Source:HGNC Symbol;Acc:HGNC:14450]
ENSG00000101605,9606.ENSP00000348821,False,True,MYOM1,protein_coding,myomesin 1 [Source:HGNC Symbol;Acc:HGNC:7613]
ENSG00000101752,9606.ENSP00000261537,False,True,MIB1,protein_coding,mindbomb E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]
ENSG00000101773,9606.ENSP00000382628,False,True,RBBP8,protein_coding,"RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]"
ENSG00000102743,9606.ENSP00000342267,False,True,SLC25A15,protein_coding,solute carrier family 25 member 15 [Source:HGNC Symbol;Acc:HGNC:10985]
ENSG00000102805,9606.ENSP00000366673,False,True,CLN5,protein_coding,CLN5 intracellular trafficking protein [Source:HGNC Symbol;Acc:HGNC:2076]
ENSG00000102908,9606.ENSP00000457593,False,True,NFAT5,protein_coding,nuclear factor of activated T cells 5 [Source:HGNC Symbol;Acc:HGNC:7774]
ENSG00000102967,9606.ENSP00000219240,False,True,DHODH,protein_coding,dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867]
ENSG00000103051,9606.ENSP00000315775,True,False,COG4,protein_coding,component of oligomeric golgi complex 4 [Source:HGNC Symbol;Acc:HGNC:18620]
ENSG00000103061,9606.ENSP00000263997,False,True,SLC7A6OS,protein_coding,solute carrier family 7 member 6 opposite strand [Source:HGNC Symbol;Acc:HGNC:25807]
ENSG00000103174,9606.ENSP00000310998,False,True,NAGPA,protein_coding,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:17378]
ENSG00000103245,9606.ENSP00000251588,False,True,CIAO3,protein_coding,cytosolic iron-sulfur assembly component 3 [Source:HGNC Symbol;Acc:HGNC:14179]
ENSG00000103249,9606.ENSP00000372193,False,True,CLCN7,protein_coding,chloride voltage-gated channel 7 [Source:HGNC Symbol;Acc:HGNC:2025]
ENSG00000103253,9606.ENSP00000374353,True,False,HAGHL,protein_coding,hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177]
ENSG00000103494,9606.ENSP00000369257,False,True,RPGRIP1L,protein_coding,RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]
ENSG00000103507,9606.ENSP00000378405,False,True,BCKDK,protein_coding,branched chain ketoacid dehydrogenase kinase [Source:HGNC Symbol;Acc:HGNC:16902]
ENSG00000103540,9606.ENSP00000370803,True,True,CCP110,protein_coding,centriolar coiled-coil protein 110 [Source:HGNC Symbol;Acc:HGNC:24342]
ENSG00000103546,9606.ENSP00000219833,False,True,SLC6A2,protein_coding,solute carrier family 6 member 2 [Source:HGNC Symbol;Acc:HGNC:11048]
ENSG00000103642,9606.ENSP00000261893,False,True,LACTB,protein_coding,lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]
ENSG00000103723,9606.ENSP00000440984,False,True,AP3B2,protein_coding,adaptor related protein complex 3 subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:567]
ENSG00000103769,9606.ENSP00000261890,True,False,RAB11A,protein_coding,"RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]"
ENSG00000103942,9606.ENSP00000305632,False,True,HOMER2,protein_coding,homer scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]
ENSG00000104133,9606.ENSP00000261866,False,True,SPG11,protein_coding,"SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]"
ENSG00000104142,9606.ENSP00000220509,False,True,VPS18,protein_coding,VPS18 core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:15972]
ENSG00000104365,9606.ENSP00000430684,False,True,IKBKB,protein_coding,inhibitor of nuclear factor kappa B kinase subunit beta [Source:HGNC Symbol;Acc:HGNC:5960]
ENSG00000104381,9606.ENSP00000220822,False,True,GDAP1,protein_coding,ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]
ENSG00000104671,9606.ENSP00000221114,False,True,DCTN6,protein_coding,dynactin subunit 6 [Source:HGNC Symbol;Acc:HGNC:16964]
ENSG00000104679,9606.ENSP00000265806,False,True,R3HCC1,protein_coding,R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]
ENSG00000104723,9606.ENSP00000424544,False,True,TUSC3,protein_coding,tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242]
ENSG00000104852,9606.ENSP00000472998,False,True,SNRNP70,protein_coding,small nuclear ribonucleoprotein U1 subunit 70 [Source:HGNC Symbol;Acc:HGNC:11150]
ENSG00000104859,9606.ENSP00000221455,False,True,CLASRP,protein_coding,CLK4 associating serine/arginine rich protein [Source:HGNC Symbol;Acc:HGNC:17731]
ENSG00000104870,9606.ENSP00000221466,False,True,FCGRT,protein_coding,Fc fragment of IgG receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621]
ENSG00000104883,9606.ENSP00000221480,True,False,PEX11G,protein_coding,peroxisomal biogenesis factor 11 gamma [Source:HGNC Symbol;Acc:HGNC:20208]
ENSG00000104904,9606.ENSP00000473381,False,True,OAZ1,protein_coding,ornithine decarboxylase antizyme 1 [Source:HGNC Symbol;Acc:HGNC:8095]
ENSG00000105127,9606.ENSP00000269701,False,True,AKAP8,protein_coding,A-kinase anchoring protein 8 [Source:HGNC Symbol;Acc:HGNC:378]
ENSG00000105221,9606.ENSP00000375892,False,True,AKT2,protein_coding,AKT serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:392]
ENSG00000105261,9606.ENSP00000465620,False,True,OVOL3,protein_coding,ovo like zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:14186]
ENSG00000105341,9606.ENSP00000403910,False,True,DMAC2,protein_coding,distal membrane arm assembly complex 2 [Source:HGNC Symbol;Acc:HGNC:25496]
ENSG00000105426,9606.ENSP00000349932,False,True,PTPRS,protein_coding,protein tyrosine phosphatase receptor type S [Source:HGNC Symbol;Acc:HGNC:9681]
ENSG00000105438,9606.ENSP00000329471,True,True,KDELR1,protein_coding,KDEL endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:HGNC:6304]
ENSG00000105467,9606.ENSP00000344041,False,True,SYNGR4,protein_coding,synaptogyrin 4 [Source:HGNC Symbol;Acc:HGNC:11502]
ENSG00000105472,9606.ENSP00000250340,False,True,CLEC11A,protein_coding,C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]
ENSG00000105479,9606.ENSP00000318429,False,True,CCDC114,protein_coding,coiled-coil domain containing 114 [Source:HGNC Symbol;Acc:HGNC:26560]
ENSG00000105607,9606.ENSP00000222214,False,True,GCDH,protein_coding,glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189]
ENSG00000105708,9606.ENSP00000340514,False,True,ZNF14,protein_coding,zinc finger protein 14 [Source:HGNC Symbol;Acc:HGNC:12924]
ENSG00000105717,9606.ENSP00000251203,False,True,PBX4,protein_coding,PBX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:13403]
ENSG00000105879,9606.ENSP00000401277,False,True,CBLL1,protein_coding,Cbl proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:21225]
ENSG00000105926,9606.ENSP00000222644,True,True,MPP6,protein_coding,membrane palmitoylated protein 6 [Source:HGNC Symbol;Acc:HGNC:18167]
ENSG00000106246,9606.ENSP00000292478,False,True,PTCD1,protein_coding,pentatricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:22198]
ENSG00000106305,9606.ENSP00000223029,False,True,AIMP2,protein_coding,aminoacyl tRNA synthetase complex interacting multifunctional protein 2 [Source:HGNC Symbol;Acc:HGNC:20609]
ENSG00000106333,9606.ENSP00000223061,False,True,PCOLCE,protein_coding,procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]
ENSG00000106344,9606.ENSP00000223073,False,True,RBM28,protein_coding,RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863]
ENSG00000106348,9606.ENSP00000345096,False,True,IMPDH1,protein_coding,inosine monophosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6052]
ENSG00000106459,9606.ENSP00000376924,False,True,NRF1,protein_coding,nuclear respiratory factor 1 [Source:HGNC Symbol;Acc:HGNC:7996]
ENSG00000106462,9606.ENSP00000320147,False,True,EZH2,protein_coding,enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]
ENSG00000106588,9606.ENSP00000223321,False,True,PSMA2,protein_coding,proteasome subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]
ENSG00000106628,9606.ENSP00000480186,True,False,POLD2,protein_coding,"DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]"
ENSG00000106638,9606.ENSP00000307260,True,False,TBL2,protein_coding,transducin beta like 2 [Source:HGNC Symbol;Acc:HGNC:11586]
ENSG00000106692,9606.ENSP00000223528,False,True,FKTN,protein_coding,fukutin [Source:HGNC Symbol;Acc:HGNC:3622]
ENSG00000106780,9606.ENSP00000363040,False,True,MEGF9,protein_coding,multiple EGF like domains 9 [Source:HGNC Symbol;Acc:HGNC:3234]
