id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3B9AS,9606.ENSP00000358126,10090.ENSMUSP00000015891,7227.FBpp0081548,vesicle docking involved in exocytosis
3B9AT,9606.ENSP00000415899,10090.ENSMUSP00000044075,,pseudouridine synthase activity
3B9AU,9606.ENSP00000264065,10090.ENSMUSP00000028392,,homolog subfamily C member 10
3B9AV,9606.ENSP00000377696,10090.ENSMUSP00000023432,7227.FBpp0081507,omega-amidase activity
3B9AW,9606.ENSP00000243108,,,sequence-specific DNA binding
3B9AX,9606.ENSP00000378368,10090.ENSMUSP00000072136,7227.FBpp0303248,positive regulation of establishment of T cell polarity
3B9AY,"9606.ENSP00000298283,9606.ENSP00000413436","10090.ENSMUSP00000008826,10090.ENSMUSP00000100795",7227.FBpp0306039,embryonic brain development
3B9AZ,9606.ENSP00000264414,10090.ENSMUSP00000130738,7227.FBpp0291369,nuclear protein quality control by the ubiquitin-proteasome system
3B9B0,9606.ENSP00000364839,10090.ENSMUSP00000105413,,Additional sex combs like
3B9B2,"9606.ENSP00000299441,9606.ENSP00000377862,9606.ENSP00000381768","10090.ENSMUSP00000061836,10090.ENSMUSP00000077574,10090.ENSMUSP00000101101","7227.FBpp0077708,7227.FBpp0082424,7227.FBpp0300935",condensed mesenchymal cell proliferation
3B9B3,"9606.ENSP00000217901,9606.ENSP00000370223","10090.ENSMUSP00000028892,10090.ENSMUSP00000056502","7227.FBpp0083588,7227.FBpp0086326,7227.FBpp0112201",isocitrate dehydrogenase (NAD+) activity
3B9B4,9606.ENSP00000233575,10090.ENSMUSP00000031029,7227.FBpp0079550,"retrograde transport, endosome to plasma membrane"
3B9B5,9606.ENSP00000371101,10090.ENSMUSP00000035930,7227.FBpp0080211,NUC153 domain
3B9B6,"9606.ENSP00000374309,9606.ENSP00000400365","10090.ENSMUSP00000043957,10090.ENSMUSP00000090304",7227.FBpp0291871,regulation of embryonic development
3B9B7,9606.ENSP00000323313,10090.ENSMUSP00000023550,7227.FBpp0080049,"protein disulfide isomerase family A, member 5"
3B9B8,"9606.ENSP00000368686,9606.ENSP00000398124","10090.ENSMUSP00000015003,10090.ENSMUSP00000127877","7227.FBpp0081029,7227.FBpp0083516",Transcription factor
3B9B9,9606.ENSP00000376506,10090.ENSMUSP00000125752,7227.FBpp0082550,hydrogen peroxide-mediated programmed cell death
3B9BA,9606.ENSP00000342778,10090.ENSMUSP00000031032,7227.FBpp0085427,protein serine/threonine phosphatase activity
3B9BB,9606.ENSP00000354571,10090.ENSMUSP00000094396,7227.FBpp0074242,Ring finger protein 121
3B9BC,9606.ENSP00000235532,10090.ENSMUSP00000045241,7227.FBpp0087126,Organic solute transport protein 1
3B9BD,9606.ENSP00000351141,10090.ENSMUSP00000007007,7227.FBpp0086773,mRNA methylation
3B9BE,9606.ENSP00000356465,,7227.FBpp0088870,BLOC-2 complex binding
3B9BF,,,7227.FBpp0300511,adenylate cyclase-activating dopamine receptor signaling pathway
3B9BG,"9606.ENSP00000400113,9606.ENSP00000403397","10090.ENSMUSP00000043279,10090.ENSMUSP00000112498",7227.FBpp0305754,protein-cysteine S-acyltransferase activity
3B9BH,,10090.ENSMUSP00000134222,,Mex-3 RNA binding family member A
3B9BI,,,7227.FBpp0288504,RhoGAP domain
3B9BJ,9606.ENSP00000324628,10090.ENSMUSP00000025474,"7227.FBpp0072096,7227.FBpp0081673",soluble NSF attachment protein activity
3B9BM,9606.ENSP00000342118,,,scavenger receptor activity
3B9BN,9606.ENSP00000283646,10090.ENSMUSP00000064158,7227.FBpp0296955,ribose-5-phosphate isomerase activity
3B9BP,9606.ENSP00000419970,10090.ENSMUSP00000005651,7227.FBpp0078880,nitric oxide catabolic process
3B9BQ,9606.ENSP00000310520,10090.ENSMUSP00000023206,7227.FBpp0070624,regulation of double-stranded telomeric DNA binding
3B9BR,,,7227.FBpp0099401,Neurotransmitter-gated ion-channel ligand binding domain
3B9BS,,,7227.FBpp0072607,
3B9BT,"9606.ENSP00000259339,9606.ENSP00000345719","10090.ENSMUSP00000028199,10090.ENSMUSP00000028200",7227.FBpp0070658,chaperone cofactor-dependent protein refolding
3B9BU,9606.ENSP00000346065,10090.ENSMUSP00000035338,7227.FBpp0071508,gamete generation
3B9BV,,,7227.FBpp0082159,Cytochrome P450
3B9BW,"9606.ENSP00000311766,9606.ENSP00000368030",10090.ENSMUSP00000030903,7227.FBpp0297140,ATP binding
3B9BX,9606.ENSP00000337998,10090.ENSMUSP00000023747,,NCK-associated protein 5-like
3B9BY,9606.ENSP00000356982,10090.ENSMUSP00000078914,7227.FBpp0086402,UFM1 transferase activity
3B9BZ,9606.ENSP00000329357,10090.ENSMUSP00000001326,,Transcription factor
3B9C0,"9606.ENSP00000325285,9606.ENSP00000384651","10090.ENSMUSP00000099468,10090.ENSMUSP00000122422",7227.FBpp0111901,phosphatidylinositol 5-phosphate metabolic process
3B9C1,"9606.ENSP00000341346,9606.ENSP00000379263","10090.ENSMUSP00000021155,10090.ENSMUSP00000042063","7227.FBpp0070052,7227.FBpp0070056,7227.FBpp0303911",Tektin 3
3B9C2,9606.ENSP00000267012,10090.ENSMUSP00000138523,,bridging integrator 2
3B9C3,9606.ENSP00000264381,,7227.FBpp0289713,Belongs to the type-B carboxylesterase lipase family
3B9C4,9606.ENSP00000311899,10090.ENSMUSP00000067102,7227.FBpp0303326,Dynein assembly factor with WDR repeat domains 1
3B9C5,9606.ENSP00000319104,10090.ENSMUSP00000002121,7227.FBpp0070861,Transcription elongation factor that enhances transcription elongation by RNA polymerase II (RNAPII)
3B9C6,9606.ENSP00000246337,10090.ENSMUSP00000030446,7227.FBpp0113059,uroporphyrinogen decarboxylase activity
3B9C7,"9606.ENSP00000281631,9606.ENSP00000456348","10090.ENSMUSP00000022239,10090.ENSMUSP00000026267",,NAD+ ADP-ribosyltransferase activity
3B9C8,9606.ENSP00000314153,10090.ENSMUSP00000110795,,methyl-CpG binding
3B9C9,9606.ENSP00000264968,"10090.ENSMUSP00000043346,10090.ENSMUSP00000114175","7227.FBpp0075440,7227.FBpp0075451","alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity"
3B9CA,"9606.ENSP00000332757,9606.ENSP00000361932","10090.ENSMUSP00000040370,10090.ENSMUSP00000069816",7227.FBpp0079411,alpha-(1->3)-fucosyltransferase activity
3B9CB,9606.ENSP00000339095,10090.ENSMUSP00000073880,7227.FBpp0088441,structural constituent of ribosome
3B9CC,"9606.ENSP00000252744,9606.ENSP00000352614","10090.ENSMUSP00000040078,10090.ENSMUSP00000049474,10090.ENSMUSP00000100724",,zinc finger
3B9CD,9606.ENSP00000253794,,7227.FBpp0087774,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
3B9CE,"9606.ENSP00000325002,9606.ENSP00000402346","10090.ENSMUSP00000038368,10090.ENSMUSP00000109237",7227.FBpp0085155,"The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins"
3B9CF,9606.ENSP00000370671,,,Kelch-like family member 42
3B9CG,9606.ENSP00000219611,10090.ENSMUSP00000039528,7227.FBpp0088620,calcium-dependent cysteine-type endopeptidase activity
3B9CH,9606.ENSP00000369325,10090.ENSMUSP00000084342,,positive regulation of dendritic spine development
3B9CI,9606.ENSP00000348933,10090.ENSMUSP00000022614,7227.FBpp0070969,Coiled-coil domain-containing protein 25
3B9CJ,9606.ENSP00000472474,"10090.ENSMUSP00000104462,10090.ENSMUSP00000113726",,L-amino-acid oxidase-like
3B9CK,9606.ENSP00000378193,"10090.ENSMUSP00000071815,10090.ENSMUSP00000079860",,RNA polymerase II transcription regulator recruiting activity
3B9CM,9606.ENSP00000367770,10090.ENSMUSP00000019143,7227.FBpp0070839,UDP-xylose transmembrane transport
3B9CN,9606.ENSP00000419126,10090.ENSMUSP00000050128,,identical protein binding
3B9CP,9606.ENSP00000297857,,,transcription corepressor activity
3B9CQ,"9606.ENSP00000258418,9606.ENSP00000479669","10090.ENSMUSP00000022553,10090.ENSMUSP00000108987",7227.FBpp0075117,positive regulation of peptidyl-threonine phosphorylation
3B9CS,9606.ENSP00000324741,10090.ENSMUSP00000046898,,Domain of unknown function (DUF4707)
3B9CT,9606.ENSP00000227474,10090.ENSMUSP00000034615,7227.FBpp0071700,mRNA pseudouridine synthesis
3B9CU,,10090.ENSMUSP00000091756,,nuclear receptor transcription coactivator activity
3B9CV,9606.ENSP00000346160,10090.ENSMUSP00000028384,,dual- specificity
3B9CW,,,7227.FBpp0084685,galanin-activated signaling pathway
3B9CX,9606.ENSP00000260947,10090.ENSMUSP00000027393,,ring domain
3B9CY,9606.ENSP00000313490,10090.ENSMUSP00000021282,7227.FBpp0078850,phosphoribosylformylglycinamidine synthase activity
3B9D0,"9606.ENSP00000223398,9606.ENSP00000479322","10090.ENSMUSP00000098212,10090.ENSMUSP00000107192",7227.FBpp0080529,linker protein
3B9D1,9606.ENSP00000367359,10090.ENSMUSP00000019276,,Domain of unknown function (DUF4566)
3B9D2,9606.ENSP00000420200,10090.ENSMUSP00000002923,,ADP-ribosylarginine hydrolase activity
3B9D4,,,7227.FBpp0077646,
3B9D5,9606.ENSP00000354498,10090.ENSMUSP00000034611,7227.FBpp0074160,positive regulation of basement membrane assembly involved in embryonic body morphogenesis
3B9D6,9606.ENSP00000385347,10090.ENSMUSP00000062110,7227.FBpp0083043,positive regulation of bone development
3B9D7,9606.ENSP00000260383,10090.ENSMUSP00000044049,7227.FBpp0079623,microtubule nucleation by interphase microtubule organizing center
3B9D8,"9606.ENSP00000312029,9606.ENSP00000323740","10090.ENSMUSP00000032958,10090.ENSMUSP00000120967",,oxidative phosphorylation uncoupler activity
3B9D9,"9606.ENSP00000380718,9606.ENSP00000476295","10090.ENSMUSP00000074707,10090.ENSMUSP00000104730",7227.FBpp0077914,regulation of peptidyl-lysine crotonylation
3B9DA,9606.ENSP00000414150,10090.ENSMUSP00000070878,,sequence-specific DNA binding
3B9DB,"9606.ENSP00000278559,9606.ENSP00000295006,9606.ENSP00000380349","10090.ENSMUSP00000025891,10090.ENSMUSP00000047164,10090.ENSMUSP00000068895","7227.FBpp0074005,7227.FBpp0076072,7227.FBpp0085714",calcium-dependent cysteine-type endopeptidase activity
3B9DC,9606.ENSP00000346335,10090.ENSMUSP00000021596,7227.FBpp0073818,"NRDE-2, necessary for RNA interference, domain containing"
3B9DE,"9606.ENSP00000348842,9606.ENSP00000451998","10090.ENSMUSP00000051080,10090.ENSMUSP00000065643",,Echinoderm microtubule associated protein like
3B9DF,"9606.ENSP00000295095,9606.ENSP00000345808,9606.ENSP00000377380","10090.ENSMUSP00000056461,10090.ENSMUSP00000138585",,Rho gtpase activating protein
3B9DG,9606.ENSP00000387365,10090.ENSMUSP00000001836,7227.FBpp0087323,H4K20me3 modified histone binding
3B9DH,9606.ENSP00000246166,10090.ENSMUSP00000035498,7227.FBpp0082737,Protein farnesyltransferase subunit
3B9DI,9606.ENSP00000256538,10090.ENSMUSP00000099601,7227.FBpp0073444,diphthine-ammonia ligase activity
3B9DJ,"9606.ENSP00000296127,9606.ENSP00000456782","10090.ENSMUSP00000034280,10090.ENSMUSP00000117392",7227.FBpp0086406,protein-cysteine S-acyltransferase activity
3B9DK,9606.ENSP00000210444,10090.ENSMUSP00000030018,7227.FBpp0082060,acid synthase
3B9DM,9606.ENSP00000257347,10090.ENSMUSP00000046453,7227.FBpp0086706,cysteine-tRNA ligase activity
3B9DN,"9606.ENSP00000231188,9606.ENSP00000306138,9606.ENSP00000344173,9606.ENSP00000350348,9606.ENSP00000354896,9606.ENSP00000378492,9606.ENSP00000440556","10090.ENSMUSP00000037255,10090.ENSMUSP00000069080",7227.FBpp0305080,adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway
3B9DP,9606.ENSP00000482954,10090.ENSMUSP00000122219,,prolactin signaling pathway
3B9DQ,9606.ENSP00000262027,10090.ENSMUSP00000037446,7227.FBpp0085809,methionyl-tRNA aminoacylation
3B9DR,,10090.ENSMUSP00000113895,,blastocyst development
3B9DS,9606.ENSP00000346809,10090.ENSMUSP00000095346,7227.FBpp0070812,myo-inositol transport
3B9DT,9606.ENSP00000225724,10090.ENSMUSP00000010536,7227.FBpp0083076,Involved in transport from the ER to the Golgi apparatus as well as in intra-Golgi transport. It belongs to a super-family of proteins called t-SNAREs or soluble NSF (N-ethylmaleimide- sensitive factor) attachment protein receptor
3B9DU,9606.ENSP00000281382,10090.ENSMUSP00000024957,7227.FBpp0074714,GPI anchor biosynthetic process
3B9DV,9606.ENSP00000361704,"10090.ENSMUSP00000030381,10090.ENSMUSP00000033727",7227.FBpp0075387,'de novo' CTP biosynthetic process
3B9DW,9606.ENSP00000305133,10090.ENSMUSP00000038591,7227.FBpp0080593,vascular endothelial cell response to fluid shear stress
3B9DX,9606.ENSP00000361982,10090.ENSMUSP00000041848,7227.FBpp0085330,tRNA pseudouridine synthase 2
3B9DY,9606.ENSP00000341083,"10090.ENSMUSP00000029540,10090.ENSMUSP00000068253","7227.FBpp0082641,7227.FBpp0111769,7227.FBpp0291650",guanylate cyclase activity
3B9E1,9606.ENSP00000326261,10090.ENSMUSP00000125003,7227.FBpp0075617,mRNA processing
3B9E2,"9606.ENSP00000321711,9606.ENSP00000366997","10090.ENSMUSP00000041906,10090.ENSMUSP00000113503",7227.FBpp0083989,"RNA phosphodiester bond hydrolysis, exonucleolytic"
3B9E3,,10090.ENSMUSP00000134266,7227.FBpp0079896,WD repeat-containing protein 81
3B9E4,9606.ENSP00000223215,,,hydrolase activity
3B9E5,,,7227.FBpp0291586,Dorsal root ganglia homeobox
3B9E6,9606.ENSP00000414856,10090.ENSMUSP00000031249,,extracellular matrix binding
3B9E7,9606.ENSP00000395772,"10090.ENSMUSP00000047119,10090.ENSMUSP00000108311",7227.FBpp0082867,"positive regulation of protein localization to chromosome, telomeric region"
3B9E8,"9606.ENSP00000310901,9606.ENSP00000356275","10090.ENSMUSP00000020403,10090.ENSMUSP00000027677",7227.FBpp0081133,cysteine and glycine-rich protein
3B9E9,9606.ENSP00000321343,,,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity"
3B9EA,"9606.ENSP00000257414,9606.ENSP00000324857,9606.ENSP00000357909,9606.ENSP00000371936","10090.ENSMUSP00000057494,10090.ENSMUSP00000069024,10090.ENSMUSP00000102835","7227.FBpp0075784,7227.FBpp0086050,7227.FBpp0086237,7227.FBpp0288448,7227.FBpp0292880",semaphorin receptor binding
3B9EB,"9606.ENSP00000323348,9606.ENSP00000401277",10090.ENSMUSP00000099038,7227.FBpp0303688,E3 ubiquitin-protein ligase Hakai
3B9EC,"9606.ENSP00000246672,9606.ENSP00000310006","10090.ENSMUSP00000069505,10090.ENSMUSP00000088031",,circadian temperature homeostasis
3B9EE,9606.ENSP00000417654,10090.ENSMUSP00000023344,,pyrimidine nucleotide-sugar transmembrane transporter activity
3B9EG,9606.ENSP00000362153,10090.ENSMUSP00000030684,7227.FBpp0086063,GTP binding
3B9EI,"9606.ENSP00000224807,9606.ENSP00000316905,9606.ENSP00000358909","10090.ENSMUSP00000021930,10090.ENSMUSP00000026011,10090.ENSMUSP00000059419","7227.FBpp0074792,7227.FBpp0078553",sideroflexin
3B9EJ,"9606.ENSP00000376609,9606.ENSP00000381129,9606.ENSP00000433511","10090.ENSMUSP00000001112,10090.ENSMUSP00000001115,10090.ENSMUSP00000003313",7227.FBpp0085149,Belongs to the protein kinase superfamily. AGC Ser Thr protein kinase family. GPRK subfamily
3B9EK,9606.ENSP00000370194,10090.ENSMUSP00000036696,7227.FBpp0078685,"GDP-mannose 4,6-dehydratase activity"
3B9EM,"9606.ENSP00000296464,9606.ENSP00000302961,9606.ENSP00000318687","10090.ENSMUSP00000020630,10090.ENSMUSP00000074392,10090.ENSMUSP00000076336",7227.FBpp0292999,heat shock
3B9EN,9606.ENSP00000249373,10090.ENSMUSP00000001812,7227.FBpp0077788,ventral midline determination
3B9EP,"9606.ENSP00000359073,9606.ENSP00000360916,9606.ENSP00000472929","10090.ENSMUSP00000005889,10090.ENSMUSP00000036270,10090.ENSMUSP00000062782",7227.FBpp0112228,Rho guanyl-nucleotide exchange factor activity
3B9EQ,9606.ENSP00000376652,10090.ENSMUSP00000021689,,negative regulation of ruffle assembly
3B9ER,"9606.ENSP00000358423,9606.ENSP00000362092","10090.ENSMUSP00000030399,10090.ENSMUSP00000095792",7227.FBpp0087883,Ras-related GTP-binding protein
3B9ET,"9606.ENSP00000301015,9606.ENSP00000421377",,"7227.FBpp0289561,7227.FBpp0291430",mechanosensitive ion channel activity
3B9EV,9606.ENSP00000281092,10090.ENSMUSP00000000129,7227.FBpp0081530,non-membrane spanning protein tyrosine kinase activity
3B9EW,9606.ENSP00000368517,10090.ENSMUSP00000037371,7227.FBpp0086132,Enoyl-CoA hydratase/isomerase
3B9EX,9606.ENSP00000448955,10090.ENSMUSP00000096973,,growth arrest-specific 2 like 3
3B9F0,"9606.ENSP00000263710,9606.ENSP00000417518","10090.ENSMUSP00000128460,10090.ENSMUSP00000140019",7227.FBpp0088469,cytoplasmic linker associated protein
3B9F1,9606.ENSP00000354152,10090.ENSMUSP00000112116,7227.FBpp0078561,methenyltetrahydrofolate synthetase domain containing
3B9F2,,10090.ENSMUSP00000055416,,"DIRAS family, GTP-binding Ras-like"
3B9F3,9606.ENSP00000379999,"10090.ENSMUSP00000033498,10090.ENSMUSP00000079883","7227.FBpp0076949,7227.FBpp0078430,7227.FBpp0078462,7227.FBpp0082080,7227.FBpp0088641,7227.FBpp0112618",P-P-bond-hydrolysis-driven protein transmembrane transporter activity
3B9F4,9606.ENSP00000331741,,7227.FBpp0088333,rhombomere 3 development
3B9F6,9606.ENSP00000457353,10090.ENSMUSP00000113936,,intra-S DNA damage checkpoint
3B9F7,"9606.ENSP00000185206,9606.ENSP00000363500",10090.ENSMUSP00000041453,7227.FBpp0304104,chloride channel activity
3B9F8,"9606.ENSP00000300305,9606.ENSP00000360493",10090.ENSMUSP00000109202,,"positive regulation of CD8-positive, alpha-beta T cell differentiation"
3B9F9,9606.ENSP00000329558,10090.ENSMUSP00000053440,,adenyl-nucleotide exchange factor activity
3B9FA,9606.ENSP00000263102,10090.ENSMUSP00000123374,7227.FBpp0075054,Coiled-coil
3B9FB,,10090.ENSMUSP00000007171,7227.FBpp0304150,BMP signaling pathway involved in spinal cord dorsal/ventral patterning
3B9FC,,10090.ENSMUSP00000110882,7227.FBpp0087129,3-hydroxybutyrate dehydrogenase activity
3B9FD,9606.ENSP00000242480,,,rhombomere 5 formation
3B9FE,9606.ENSP00000282276,10090.ENSMUSP00000049770,7227.FBpp0082356,methionyl-tRNA aminoacylation
3B9FF,"9606.ENSP00000264705,9606.ENSP00000402608",10090.ENSMUSP00000013773,7227.FBpp0088675,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
3B9FH,,,7227.FBpp0293856,larval turning behavior
3B9FI,"9606.ENSP00000252542,9606.ENSP00000369887,9606.ENSP00000467423","10090.ENSMUSP00000049112,10090.ENSMUSP00000074953,10090.ENSMUSP00000092849",7227.FBpp0084078,regulation of mRNA processing
3B9FK,,,7227.FBpp0292538,positive regulation of synapse structural plasticity
3B9FM,9606.ENSP00000439287,10090.ENSMUSP00000045637,,calcium ion-regulated exocytosis of neurotransmitter
3B9FN,9606.ENSP00000006526,10090.ENSMUSP00000116608,,WD40 repeats
3B9FP,"9606.ENSP00000360154,9606.ENSP00000362115","10090.ENSMUSP00000001202,10090.ENSMUSP00000092375",7227.FBpp0070304,inositol
3B9FQ,"9606.ENSP00000217964,9606.ENSP00000405574","10090.ENSMUSP00000067164,10090.ENSMUSP00000085549",7227.FBpp0077715,beta-catenin binding
3B9FR,"9606.ENSP00000262133,9606.ENSP00000362768","10090.ENSMUSP00000029170,10090.ENSMUSP00000034091","7227.FBpp0070141,7227.FBpp0082667",regulation of cell cycle
3B9FS,"9606.ENSP00000347244,9606.ENSP00000370719","10090.ENSMUSP00000052758,10090.ENSMUSP00000109635",7227.FBpp0297159,positive regulation of caveolin-mediated endocytosis
3B9FT,9606.ENSP00000355777,10090.ENSMUSP00000027780,7227.FBpp0301157,fatty-acyl-CoA binding
3B9FU,,10090.ENSMUSP00000033163,7227.FBpp0072129,DREV methyltransferase
3B9FV,9606.ENSP00000339834,10090.ENSMUSP00000089230,7227.FBpp0074552,RNA splicing
3B9FW,"9606.ENSP00000446280,9606.ENSP00000482760,9606.ENSP00000483552","10090.ENSMUSP00000025618,10090.ENSMUSP00000053742,10090.ENSMUSP00000113370","7227.FBpp0074038,7227.FBpp0089026",positive regulation of smooth muscle cell-matrix adhesion
3B9FX,"9606.ENSP00000323421,9606.ENSP00000350036","10090.ENSMUSP00000023068,10090.ENSMUSP00000044645",7227.FBpp0083926,response to cell cycle checkpoint signaling
3B9FY,,,7227.FBpp0075193,protein depalmitoleylation
3B9G0,9606.ENSP00000369328,,,positive regulation of synapse assembly
3B9G1,9606.ENSP00000353575,10090.ENSMUSP00000102056,7227.FBpp0086469,translation initiation factor activity
