id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3B9YI,"9606.ENSP00000260600,9606.ENSP00000311405,9606.ENSP00000419361",,7227.FBpp0293288,cAMP biosynthetic process
3B9YK,9606.ENSP00000357973,,,lactation elevated
3B9YN,9606.ENSP00000321606,,,dihydropyrimidinase activity
3B9YX,9606.ENSP00000438689,,7227.FBpp0087192,long-chain-acyl-CoA dehydrogenase activity
3B9Z0,"9606.ENSP00000005286,9606.ENSP00000410852",,,Transmembrane protein 132E
3B9Z2,,,7227.FBpp0080293,negative regulation of cell-cell adhesion by negative regulation of transcription from RNA polymerase II promoter
3B9Z3,,,"7227.FBpp0085476,7227.FBpp0304256",aromatic-L-amino-acid decarboxylase activity
3B9Z5,9606.ENSP00000420357,,,RWD domain-containing protein
3B9Z6,9606.ENSP00000415836,,,Zinc finger protein 276
3B9Z7,9606.ENSP00000381984,,,regulation of nuclear pre-mRNA
3B9ZC,9606.ENSP00000266534,,,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
3B9ZD,9606.ENSP00000402460,,,X11-like protein binding
3B9ZG,9606.ENSP00000357065,,,Immunoglobulin
3B9ZI,"9606.ENSP00000249636,9606.ENSP00000465676",,,SUMO transferase activity
3B9ZJ,9606.ENSP00000295685,,,Functions as actin-binding component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
3B9ZK,,,7227.FBpp0085546,histone H2A acetylation
3B9ZN,9606.ENSP00000251089,,,eukaryotic initiation factor 4E binding
3B9ZR,"9606.ENSP00000405111,9606.ENSP00000417078",,7227.FBpp0080988,ATP-dependent RNA helicase activity
3B9ZS,9606.ENSP00000323670,,,zinc finger and BTB
3B9ZV,,,7227.FBpp0073007,snRNA processing
3B9ZX,"9606.ENSP00000351022,9606.ENSP00000367542",,,Belongs to the tropomyosin family
3B9ZY,9606.ENSP00000261475,,,positive regulation of B cell differentiation
3B9ZZ,9606.ENSP00000299238,,,GTP-dependent protein binding
3BA02,,,7227.FBpp0073887,Protein similar to CwfJ C-terminus 1
3BA05,9606.ENSP00000336661,,,Leucine rich repeat containing 71
3BA06,9606.ENSP00000331720,,,Domain of unknown function (DUF4588)
3BA0A,"9606.ENSP00000361635,9606.ENSP00000428845",,7227.FBpp0079773,Voltage-dependent anion-selective channel protein
3BA0K,,,"7227.FBpp0070025,7227.FBpp0078181",manganese ion binding
3BA0S,9606.ENSP00000364864,,7227.FBpp0075762,microtubule motor activity
3BA0T,9606.ENSP00000239440,,,"phosphatidylinositol-3,4,5-trisphosphate binding"
3BA0V,9606.ENSP00000352157,,,mitogen-activated protein kinase
3BA0W,9606.ENSP00000349291,,,regulation of vesicle fusion
3BA0X,9606.ENSP00000348460,,,maternal behavior
3BA0Z,9606.ENSP00000384367,,7227.FBpp0300865,protein homooligomerization
3BA16,9606.ENSP00000255305,,,exportin 4
3BA18,"9606.ENSP00000364802,9606.ENSP00000364805,9606.ENSP00000378199",,7227.FBpp0075504,heat shock
3BA19,"9606.ENSP00000261200,9606.ENSP00000359478",,7227.FBpp0288707,"ATPase activity, coupled to transmembrane movement of substances"
3BA1A,9606.ENSP00000304051,,7227.FBpp0089379,protein destabilization
3BA1E,,,7227.FBpp0086526,FMN binding
3BA1F,9606.ENSP00000316598,,,ribosome binding
3BA1J,9606.ENSP00000359988,,7227.FBpp0079471,serine arginine-rich splicing factor 11
3BA1M,9606.ENSP00000248071,,,negative regulation of leukocyte adhesion to arterial endothelial cell
3BA1X,9606.ENSP00000386665,,,atrial cardiac muscle cell development
3BA20,9606.ENSP00000387882,,,Protein kinase C conserved region 2 (CalB)
3BA24,9606.ENSP00000386458,,7227.FBpp0077333,factor 40 homolog
3BA28,9606.ENSP00000295550,,,collagen
3BA2A,,,7227.FBpp0271924,Ester hydrolase C11orf54 homolog
3BA2B,9606.ENSP00000361557,,,U12 snRNA binding
3BA2J,9606.ENSP00000384625,,7227.FBpp0305425,MAP kinase activity
3BA2M,9606.ENSP00000368592,,,"protein-glycine ligase activity, elongating"
3BA2N,9606.ENSP00000296529,,,Transmembrane protein 144
3BA2P,9606.ENSP00000155840,,7227.FBpp0290659,voltage-gated potassium channel activity
3BA2V,,,7227.FBpp0078206,cationic amino acid transporter
3BA2W,"9606.ENSP00000254898,9606.ENSP00000361842,9606.ENSP00000470498",,,sequestering of TGFbeta in extracellular matrix
3BA2Y,9606.ENSP00000265036,,,GTPase activator activity
3BA3C,"9606.ENSP00000263071,9606.ENSP00000477564",,,Scavenger receptor class F member
3BA3F,"9606.ENSP00000348429,9606.ENSP00000422607",,,medium-chain fatty acid-CoA ligase activity
3BA3H,9606.ENSP00000216160,,,mitogen-activated protein kinase p38 binding
3BA3N,,,7227.FBpp0074387,FIP domain
3BA3T,9606.ENSP00000397798,,,structural constituent of ribosome
3BA3U,,,7227.FBpp0078592,cellular response to cell-matrix adhesion
3BA3X,9606.ENSP00000252595,,,very long-chain fatty acid-CoA ligase activity
3BA3Y,9606.ENSP00000266529,,,Zinc finger CCHC-type and
3BA40,,,7227.FBpp0081443,locomotory exploration behavior
3BA41,,,7227.FBpp0087616,Protein of unknown function (DUF1115)
3BA44,9606.ENSP00000307078,,,"ATP-dependent microtubule motor activity, plus-end-directed"
3BA45,9606.ENSP00000401437,,,muscle alpha-actinin binding
3BA46,"9606.ENSP00000273063,9606.ENSP00000295736,9606.ENSP00000419412",,,sodium:bicarbonate symporter activity
3BA48,9606.ENSP00000252321,,,potassium voltage-gated channel
3BA49,9606.ENSP00000286353,,,regulation of heparan sulfate proteoglycan biosynthetic process
3BA4B,9606.ENSP00000320688,,,pyrimidine nucleotide transmembrane transporter activity
3BA4G,9606.ENSP00000451828,,,v-akt murine thymoma viral oncogene homolog
3BA4I,,,"7227.FBpp0082089,7227.FBpp0083616","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity"
3BA4J,9606.ENSP00000219833,,,dopamine:sodium symporter activity
3BA4K,,,7227.FBpp0081493,Beta-catenin-like protein 1
3BA4Q,9606.ENSP00000358072,,,C-terminal protein lipidation
3BA4R,9606.ENSP00000325369,,,anterograde synaptic vesicle transport
3BA4T,9606.ENSP00000323856,,,actin binding
3BA4W,9606.ENSP00000380530,,,MAP kinase tyrosine/serine/threonine phosphatase activity
3BA4X,9606.ENSP00000217381,,,structural molecule activity
3BA4Y,9606.ENSP00000469413,,,serine threonine-protein kinase PAK
3BA55,9606.ENSP00000371483,,,Sodium-dependent phosphate transport protein
3BA5D,9606.ENSP00000368102,,,negative regulation of tumor necrosis factor-mediated signaling pathway
3BA5G,,,7227.FBpp0083625,Nucleolar protein
3BA5J,9606.ENSP00000326604,,,endocytosis
3BA5K,9606.ENSP00000360475,,,"protein binding, bridging involved in substrate recognition for ubiquitination"
3BA5S,"9606.ENSP00000282412,9606.ENSP00000327255",,,Protein phosphatase Mg2 Mn2 dependent
3BA5T,,,7227.FBpp0082689,NACHT and WD repeat
3BA5U,9606.ENSP00000298596,,,Storkhead box 1
3BA5W,9606.ENSP00000359630,,,negative regulation of blood vessel morphogenesis
3BA5X,9606.ENSP00000463080,,,regulation of tolerance induction
3BA5Z,9606.ENSP00000424474,,,Sterile alpha motif.
3BA62,9606.ENSP00000468304,,,MBT domain-containing protein 1
3BA64,,,7227.FBpp0288393,positive regulation of calcium-dependent cell-cell adhesion
3BA65,9606.ENSP00000354947,,,barbed-end actin filament capping
3BA68,"9606.ENSP00000306497,9606.ENSP00000463778",,7227.FBpp0083817,Inward rectifier potassium channel
3BA6C,,,7227.FBpp0079713,"hydrolase activity, acting on ester bonds"
3BA6E,9606.ENSP00000374354,,,U1 snRNA 3'-end processing
3BA6F,,,"7227.FBpp0085033,7227.FBpp0289328,7227.FBpp0289601,7227.FBpp0290205,7227.FBpp0300825",procollagen-proline 4-dioxygenase activity
3BA6J,9606.ENSP00000300648,,,GCN1 general control of amino-acid synthesis 1-like 1 (yeast)
3BA6N,,,7227.FBpp0305553,nucleic acid binding
3BA6P,,,7227.FBpp0076201,queuine tRNA-ribosyltransferase activity
3BA6T,9606.ENSP00000380948,,,integrin-mediated signaling pathway
3BA6U,,,"7227.FBpp0076578,7227.FBpp0076604,7227.FBpp0304235",Carboxypeptidase
3BA72,9606.ENSP00000400252,,7227.FBpp0080100,outer dynein arm assembly
3BA76,,,7227.FBpp0079812,protein-DNA loading ATPase activity
3BA77,,,7227.FBpp0292103,glutaminase activity
3BA7A,9606.ENSP00000453969,,,Chromosome 15 open reading frame 52
3BA7B,,,7227.FBpp0074971,U4 U6 small nuclear ribonucleoprotein
3BA7C,9606.ENSP00000321971,,7227.FBpp0302814,Mitochondrial GTPase involved in mitochondrial trafficking
3BA7H,9606.ENSP00000414964,,,Coiled-coil domain-containing protein 107
3BA7I,9606.ENSP00000363386,,,Centrosome-associated N terminus
3BA7N,9606.ENSP00000302079,,,complement receptor activity
3BA7Q,,,"7227.FBpp0071463,7227.FBpp0072985",Belongs to the glycosyl hydrolase 18 family
3BA7R,9606.ENSP00000352572,,,protein-containing complex scaffold activity
3BA7S,"9606.ENSP00000349486,9606.ENSP00000359925",,,neurotransmitter receptor transport postsynaptic membrane to endosome
3BA7V,9606.ENSP00000416558,,,A Receptor for Ubiquitination Targets
3BA7Z,,,7227.FBpp0073739,triphosphatase activity
3BA81,,,7227.FBpp0084669,mRNA transport
3BA82,9606.ENSP00000356381,,,Catalytic subunit of a complex which severs microtubules in an ATP-dependent manner. Microtubule severing may promote rapid reorganization of cellular microtubule arrays and the release of microtubules from the centrosome following nucleation
3BA84,,,"7227.FBpp0082129,7227.FBpp0086304",Malic enzyme
3BA85,9606.ENSP00000330945,,,Golgi transport vesicle coating
3BA86,9606.ENSP00000266991,,,intein-mediated protein splicing
3BA87,9606.ENSP00000364550,,,demethylase
3BA89,9606.ENSP00000332674,,,volume-sensitive anion channel activity
3BA8C,,,"7227.FBpp0079588,7227.FBpp0086691","phosphotransferase activity, paired acceptors"
3BA8D,9606.ENSP00000324856,,,Belongs to the protein kinase superfamily
3BA8E,9606.ENSP00000377782,,,sequence-specific DNA binding
3BA8H,9606.ENSP00000323858,,,ATP-dependent RNA helicase activity
3BA8J,"9606.ENSP00000363817,9606.ENSP00000419692",,,9-cis retinoic acid receptor activity
3BA8K,9606.ENSP00000288078,,,L-fucose kinase
3BA8Q,9606.ENSP00000379057,,,Mitochondrial elongation factor 2
3BA91,9606.ENSP00000318066,,,ectonucleotide pyrophosphatase phosphodiesterase
3BA9A,"9606.ENSP00000211936,9606.ENSP00000292841,9606.ENSP00000309330,9606.ENSP00000329793,9606.ENSP00000332595,9606.ENSP00000342002,9606.ENSP00000349494,9606.ENSP00000351391,9606.ENSP00000375656,9606.ENSP00000471754,9606.ENSP00000472969",,"7227.FBpp0070991,7227.FBpp0075533,7227.FBpp0081551,7227.FBpp0082061,7227.FBpp0086646,7227.FBpp0112062,7227.FBpp0305274",nucleic acid binding
3BA9C,9606.ENSP00000296782,,,establishment or maintenance of actin cytoskeleton polarity
3BA9D,9606.ENSP00000314606,,,sulfuric ester hydrolase activity
3BA9Q,,,"7227.FBpp0071883,7227.FBpp0080348,7227.FBpp0289840",myosin light chain binding
3BA9V,9606.ENSP00000368169,,,planar cell polarity pathway involved in neural tube closure
3BA9Y,9606.ENSP00000261879,,,Notch receptor processing
3BAA0,9606.ENSP00000261308,,,peptidyl-prolyl cis-trans isomerase activity
3BAA3,9606.ENSP00000408005,,,protein-containing complex scaffold activity
3BAA4,9606.ENSP00000438526,,,protein modification by small protein conjugation
3BAA5,9606.ENSP00000044462,,7227.FBpp0085100,threonine-type endopeptidase activity
3BAA7,9606.ENSP00000330032,,"7227.FBpp0084457,7227.FBpp0292517",uridine phosphorylase activity
3BAA9,9606.ENSP00000360689,,,protein auto-ADP-ribosylation
3BAAF,9606.ENSP00000386604,,,Domain of unknown function (DUF4555)
3BAAN,9606.ENSP00000354721,,7227.FBpp0074919,secondary active sulfate transmembrane transporter activity
3BAAR,9606.ENSP00000399421,,"7227.FBpp0072308,7227.FBpp0290423",Belongs to the CD36 family
3BAAV,"9606.ENSP00000366641,9606.ENSP00000445929",,,hexose transmembrane transporter activity
3BAAX,9606.ENSP00000227868,,,pyruvate dehydrogenase (NAD+) activity
3BAAY,9606.ENSP00000360727,,,GTP binding
3BAAZ,,,"7227.FBpp0080012,7227.FBpp0082848",O-acetyltransferase activity
3BAB4,9606.ENSP00000303511,,,"protein import into peroxisome matrix, translocation"
3BAB7,,,7227.FBpp0075369,snRNA import into nucleus
3BAB9,9606.ENSP00000335614,,,regulation of short-term neuronal synaptic plasticity
3BABA,,,7227.FBpp0080384,anchor protein 10
3BABC,,,7227.FBpp0084900,microtubule motor activity
3BABD,9606.ENSP00000348069,,,sterol response element binding
3BABM,9606.ENSP00000460825,,,sulfotransferase activity
3BABQ,,,7227.FBpp0304380,notochord formation
3BABR,,,7227.FBpp0084501,Notch signaling pathway
3BABT,,,7227.FBpp0291479,ribosomal protein L37
3BABV,9606.ENSP00000265069,,,zinc ion binding
3BABW,9606.ENSP00000276055,,,sulfotransferase 7
3BABX,,,7227.FBpp0071491,1-phosphatidylinositol-4-phosphate 5-kinase activity
3BAC0,9606.ENSP00000358238,,,"One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell"
3BAC6,"9606.ENSP00000340226,9606.ENSP00000347684",,,DNA binding
3BAC8,9606.ENSP00000278590,,7227.FBpp0083248,zinc finger CCCH-type containing
3BAC9,9606.ENSP00000427882,,,Armadillo/beta-catenin-like repeats
3BACE,9606.ENSP00000220496,,,toxin transport
3BACF,9606.ENSP00000370460,,7227.FBpp0075761,Peptidyl-prolyl cis-trans isomerase CWC27 homolog
3BACJ,,,7227.FBpp0305286,poly(A)+ mRNA export from nucleus
3BACK,9606.ENSP00000358983,,,nuclear factor of kappa light polypeptide gene enhancer in B-cells
3BACQ,,,"7227.FBpp0087995,7227.FBpp0087996",NADP-retinol dehydrogenase activity
3BACR,,,7227.FBpp0305104,Aspartyl-tRNA synthetase
3BACT,9606.ENSP00000355627,,,positive regulation of L-arginine import across plasma membrane
3BAD9,9606.ENSP00000435585,,7227.FBpp0077697,actin polymerization-dependent cell motility
3BADB,"9606.ENSP00000263181,9606.ENSP00000374566",,,tubulin-dependent ATPase activity
3BADC,,,7227.FBpp0072583,metalloaminopeptidase activity
3BADH,9606.ENSP00000156471,,7227.FBpp0290264,Intron-binding protein aquarius
3BADI,9606.ENSP00000308533,,,spliceosomal snRNP assembly
3BADJ,9606.ENSP00000367096,,,homophilic cell adhesion via plasma membrane adhesion molecules
3BADT,,,7227.FBpp0085924,Nitric oxide associated 1
3BADX,9606.ENSP00000370345,,,"Regulatory subunit of the poly(A)-nuclease (PAN) deadenylation complex, one of two cytoplasmic mRNA deadenylases involved in general and miRNA-mediated mRNA turnover. PAN specifically shortens poly(A) tails of RNA and the activity is stimulated by poly(A)-binding protein (PABP). PAN deadenylation is followed by rapid degradation of the shortened mRNA tails by the CCR4-NOT complex. Deadenylated mRNAs are then degraded by two alternative mechanisms, namely exosome-mediated 3'-5' exonucleolytic degradation, or deadenlyation-dependent mRNA decaping and subsequent 5'-3' exonucleolytic degradation by XRN1. PAN3 acts as a positive regulator for PAN activity, recruiting the catalytic subunit PAN2 to mRNA via its interaction with RNA and PABP, and to miRNA targets via its interaction with GW182 family proteins"
3BADY,9606.ENSP00000252338,,,calcium ion import into cytosol
3BAE1,9606.ENSP00000262186,,,"potassium voltage-gated channel, subfamily H"
3BAE3,"9606.ENSP00000180173,9606.ENSP00000371221",,7227.FBpp0071938,Belongs to the protein-tyrosine phosphatase family. Non-receptor class myotubularin subfamily
3BAE7,,,7227.FBpp0086345,Transmembrane protein 131-like
3BAE8,9606.ENSP00000297954,,,negative regulation of pancreatic juice secretion
3BAEB,9606.ENSP00000362480,,,"retrograde transport, endosome to Golgi"
3BAEE,9606.ENSP00000313995,,,meiotic cell cycle
3BAEG,9606.ENSP00000481012,,,cytoskeletal adaptor activity
3BAEH,9606.ENSP00000280700,,,"Specifically deglycosylates the denatured form of N- linked glycoproteins in the cytoplasm and assists their proteasome-mediated degradation. Cleaves the beta-aspartyl- glucosamine (GlcNAc) of the glycan and the amide side chain of Asn, converting Asn to Asp. Prefers proteins containing high- mannose over those bearing complex type oligosaccharides. Can recognize misfolded proteins in the endoplasmic reticulum that are exported to the cytosol to be destroyed and deglycosylate them, while it has no activity toward native proteins. Deglycosylation is a prerequisite for subsequent proteasome-mediated degradation of some, but not all, misfolded glycoproteins"
3BAEN,,,7227.FBpp0072071,xylosyltransferase activity
3BAEP,,,7227.FBpp0288847,cyclic nucleotide-gated ion channel activity
3BAEQ,9606.ENSP00000272298,,"7227.FBpp0077183,7227.FBpp0077184,7227.FBpp0084276,7227.FBpp0087929,7227.FBpp0087930",calcium ion binding
3BAER,9606.ENSP00000286364,,,negative regulation of Ras protein signal transduction
3BAEU,9606.ENSP00000261721,,,ubiquitin protein ligase binding
3BAEW,9606.ENSP00000376345,,,Growth factor receptor-bound protein
3BAF3,"9606.ENSP00000164133,9606.ENSP00000412324",,,protein phosphatase regulator activity
3BAFB,9606.ENSP00000365837,,,tRNA pseudouridine synthase activity
3BAFM,,,7227.FBpp0083776,Cytoplasmic polyadenylation element binding protein
3BAFP,9606.ENSP00000310829,,,Tetratricopeptide repeat
3BAFR,9606.ENSP00000296088,,7227.FBpp0086695,protein kinase activity
3BAFT,"9606.ENSP00000263388,9606.ENSP00000277541,9606.ENSP00000328169",,"7227.FBpp0070483,7227.FBpp0084498",neurogenic locus notch homolog protein
3BAFZ,"9606.ENSP00000225964,9606.ENSP00000304408,9606.ENSP00000331902,9606.ENSP00000332371,9606.ENSP00000353654,9606.ENSP00000360882,9606.ENSP00000364000,9606.ENSP00000364979,9606.ENSP00000379866",,,collagen
3BAG1,9606.ENSP00000384610,,,lysophospholipase activity
3BAG7,9606.ENSP00000410157,,,ubiquitin protein ligase binding
3BAG8,9606.ENSP00000311030,,,"ATPase activity, coupled to transmembrane movement of substances"
3BAGB,9606.ENSP00000254528,,,biological adhesion
3BAGC,,,7227.FBpp0302588,AT-rich interactive domain-containing protein
3BAGG,,,7227.FBpp0072494,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
3BAGI,9606.ENSP00000482968,,,Alstrom syndrome
3BAGJ,9606.ENSP00000386935,,,pyrophosphorylase 1
3BAGP,"9606.ENSP00000253055,9606.ENSP00000309597",,,JUN kinase kinase kinase activity
3BAGR,9606.ENSP00000242839,,,copper-exporting ATPase activity
3BAGS,9606.ENSP00000435412,,,ribosomal protein S6 kinase
3BAGT,9606.ENSP00000429931,,,translation initiation factor activity
3BAH1,,,7227.FBpp0071744,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
3BAH7,9606.ENSP00000221200,,,cullin family protein binding
3BAH8,9606.ENSP00000360252,,,early endosome to late endosome transport
3BAHA,,,7227.FBpp0079710,posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery
3BAHC,9606.ENSP00000240328,,,negative regulation of cardiac chamber formation
3BAHD,9606.ENSP00000371341,,,Belongs to the protein kinase superfamily. Tyr protein kinase family
3BAHF,9606.ENSP00000370337,,,Centrosomal protein
3BAHR,9606.ENSP00000368496,,7227.FBpp0087807,galactosylxylosylprotein 3-beta-galactosyltransferase activity
3BAHT,"9606.ENSP00000257981,9606.ENSP00000328813",,,phosphorelay sensor kinase activity
3BAHU,,,7227.FBpp0072701,Vitamin k-dependent gamma-carboxylase
3BAHV,9606.ENSP00000326699,,,unfolded protein binding
3BAHZ,9606.ENSP00000478637,,7227.FBpp0078597,Synaptotagmin
3BAI0,,,7227.FBpp0080551,N-glycan processing
